time,open,high,low,close,avgPrice,Long Take Profit,Short Take Profit,long safety line,short safety line,Long Stop Loss,Short Stop Loss,Long ASLE Profit,Short ASLE Profit,Trailing Callback Line,Trailing Callback Line,Resistance Line,Support Line,mid Line,StopPassZone,StopPassZone,BoxUp,BoxDown
1759619700,122193.9,122202.4,122176.3,122187.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759619880,122187.8,122199.9,122187.8,122198.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759620060,122198.6,122198.6,122153.5,122153.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759620240,122153.6,122162.4,122153.5,122162.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759620420,122162.2,122162.2,122158.9,122160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759620600,122160,122246,122159.9,122243.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759620780,122243.6,122270.3,122229.2,122229.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759620960,122229.2,122267.7,122229.2,122267.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759621140,122267.6,122286,122267.6,122285.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759621320,122285.9,122300.7,122285.9,122300.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759621500,122300.7,122380,122300.7,122364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122331.2,121828,NaN,NaN,NaN,NaN,NaN
1759621680,122364,122364.1,122297.9,122297.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122380,121828,NaN,NaN,NaN,NaN,NaN
1759621860,122297.9,122311,122297.9,122310.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122380,121828,NaN,NaN,NaN,NaN,NaN
1759622040,122310.8,122345.6,122300,122334.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122380,121828,NaN,NaN,NaN,NaN,NaN
1759622220,122334.2,122359.3,122334.1,122359.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122380,121828,NaN,NaN,NaN,NaN,NaN
1759622400,122359.3,122393.2,122312,122312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122380,121828,NaN,NaN,NaN,NaN,NaN
1759622580,122312,122312,122267.6,122267.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,121886.4,NaN,NaN,NaN,NaN,NaN
1759622760,122267.6,122287.3,122249.5,122253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,121904.3,NaN,NaN,NaN,NaN,NaN
1759622940,122253,122253.1,122206.6,122206.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,121921.8,NaN,NaN,NaN,NaN,NaN
1759623120,122206.6,122213.3,122206.6,122213.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,121921.8,NaN,NaN,NaN,NaN,NaN
1759623300,122213.3,122270.4,122206.6,122270.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122039.5,NaN,NaN,NaN,NaN,NaN
1759623480,122270.4,122291.2,122265,122283.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759623660,122283.4,122350,122283.4,122346.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759623840,122346.3,122375,122305.6,122357.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759624020,122357.4,122374.8,122357.4,122369.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759624200,122369.7,122369.7,122293.8,122293.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759624380,122293.9,122329,122282.5,122329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759624560,122329,122329,122291.3,122292.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759624740,122292.7,122312.4,122270,122270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759624920,122270,122270.1,122220,122227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759625100,122227,122227,122220.1,122222.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759625280,122222.8,122227,122114.6,122140.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759625460,122140.4,122158.4,122123.5,122143.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759625640,122143.5,122149.5,122113.7,122113.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759625820,122113.7,122122.2,122107.6,122111.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759626000,122111.4,122142,122111.3,122128.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759626180,122128.4,122216.8,122125.5,122216.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122089,NaN,NaN,NaN,NaN,NaN
1759626360,122216.7,122244.5,122205.7,122231.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122100,NaN,NaN,NaN,NaN,NaN
1759626540,122231.6,122257.5,122222.5,122245.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122100,NaN,NaN,NaN,NaN,NaN
1759626720,122245.4,122268.9,122226.1,122268.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122107.6,NaN,NaN,NaN,NaN,NaN
1759626900,122268.8,122282.2,122206.2,122206.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122107.6,NaN,NaN,NaN,NaN,NaN
1759627080,122206.3,122223.5,122127,122155.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122107.6,NaN,NaN,NaN,NaN,NaN
1759627260,122155.9,122156,122082.6,122149.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122107.6,NaN,NaN,NaN,NaN,NaN
1759627440,122149.6,122199.6,122143.6,122151.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759627620,122151.8,122256.5,122151.8,122204.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759627800,122204.2,122247.6,122203.4,122231.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759627980,122231.2,122286.1,122221.7,122286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759628160,122286,122319.8,122286,122317.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759628340,122317.1,122350.6,122313,122335.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759628520,122335.5,122378.3,122335.5,122350.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759628700,122350.4,122350.5,122281.9,122281.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759628880,122281.9,122340.5,122278.2,122340.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759629060,122340.5,122369,122326,122326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759629240,122326,122349.8,122317.2,122341.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759629420,122341.8,122347.8,122327.8,122334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759629600,122334,122349.5,122293.7,122314.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759629780,122314.8,122323.9,122296.4,122314.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759629960,122314.2,122338,122314.2,122337.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759630140,122337.9,122342.8,122337.9,122342.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759630320,122342.6,122371.7,122335.5,122371.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759630500,122371.7,122377,122369.7,122376.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759630680,122376.9,122378.2,122336.7,122367.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759630860,122367.8,122400,122363.2,122364.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122393.2,122082.6,NaN,NaN,NaN,NaN,NaN
1759631040,122364.4,122573,122364.3,122463.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122400,122082.6,NaN,NaN,NaN,NaN,NaN
1759631220,122463.6,122830,122463.5,122824.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122573,122082.6,NaN,NaN,NaN,NaN,NaN
1759631400,122824.7,123669.6,122800,123562.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122830,122082.6,NaN,NaN,NaN,NaN,NaN
1759631580,123562.7,124384.4,123545.5,124195.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123669.6,122082.6,NaN,NaN,NaN,NaN,NaN
1759631760,124195.4,124243.5,123828.2,124003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759631940,124003,124008.9,123439.4,123560.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759632120,123560.1,123769.6,123500,123640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759632300,123640,123975,123630.2,123852.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759632480,123852.5,123860.9,123661,123785.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759632660,123785.2,123785.2,123510.2,123636.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759632840,123636.4,123931.7,123621.4,123856.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759633020,123856.4,124107.2,123800.6,124002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759633200,124002,124108.4,123804.8,123908.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759633380,123908.5,124053.5,123875,123875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759633560,123875,124027.8,123851,123960.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759633740,123960.4,123998.9,123851.1,123856.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759633920,123856.2,123858,123590.8,123637.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759634100,123637.4,123657.3,123530.4,123530.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759634280,123530.4,123574,123305.6,123523.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759634460,123523.7,123651.6,123495.3,123495.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759634640,123495.5,123650,123495.4,123620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759634820,123620,123788.3,123620,123788.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759635000,123788.2,124034,123788.2,123901.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759635180,123901.1,124134,123901.1,123942.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759635360,123942.4,124017.8,123890.5,124008.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759635540,124008.9,124014.8,123896.5,123908.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759635720,123908.4,124014.8,123859.9,123973.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759635900,123973.7,124090,123914.8,123918.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759636080,123918.2,123986.3,123905.3,123905.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759636260,123905.3,123938.3,123850,123862.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759636440,123862.4,123868.9,123727.3,123758.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759636620,123758.3,123833.4,123707.2,123730.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759636800,123730.2,123877.6,123730.2,123869.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759636980,123869.6,124037.9,123869.6,123992.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759637160,123992.2,123992.2,123849.6,123896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759637340,123896,123896.1,123683,123838.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759637520,123838.3,123872.1,123787.5,123872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759637700,123872,123919.5,123792.6,123890.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759637880,123890.7,123964.1,123884.2,123958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759638060,123958,124000,123923.9,123937.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122082.6,NaN,NaN,NaN,NaN,NaN
1759638240,123937.1,123999.9,123923.2,123991.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122143.6,NaN,NaN,NaN,NaN,NaN
1759638420,123991.3,124042.1,123961.6,123967.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122151.8,NaN,NaN,NaN,NaN,NaN
1759638600,123967.1,124023.2,123936.5,123988.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122203.4,NaN,NaN,NaN,NaN,NaN
1759638780,123988.7,124059.1,123976.9,124043.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122221.7,NaN,NaN,NaN,NaN,NaN
1759638960,124043.3,124262.5,124018.5,124158.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122278.2,NaN,NaN,NaN,NaN,NaN
1759639140,124158.3,124231.6,124131.8,124214.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122278.2,NaN,NaN,NaN,NaN,NaN
1759639320,124214.1,124423.4,124191.7,124264.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124384.4,122278.2,NaN,NaN,NaN,NaN,NaN
1759639500,124264.4,125399.9,124264.4,125172.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124423.4,122278.2,NaN,NaN,NaN,NaN,NaN
1759639680,125172.8,125849.7,125001.7,125432.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125399.9,122278.2,NaN,NaN,NaN,NaN,NaN
1759639860,125432.6,125629,125307.9,125458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122293.7,NaN,NaN,NaN,NaN,NaN
1759640040,125458,125550,125200,125264.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122293.7,NaN,NaN,NaN,NaN,NaN
1759640220,125264.6,125321,125097.7,125140.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122293.7,NaN,NaN,NaN,NaN,NaN
1759640400,125140.1,125324.8,125140.1,125312.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122293.7,NaN,NaN,NaN,NaN,NaN
1759640580,125312.6,125400,125127.1,125127.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122296.4,NaN,NaN,NaN,NaN,NaN
1759640760,125127.1,125127.2,124787.2,124988.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122314.2,NaN,NaN,NaN,NaN,NaN
1759640940,124988.2,125024.1,124849.4,125024.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122335.5,NaN,NaN,NaN,NaN,NaN
1759641120,125024.1,125200,125024,125153.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122335.5,NaN,NaN,NaN,NaN,NaN
1759641300,125153.7,125222.2,124857.3,124918.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122336.7,NaN,NaN,NaN,NaN,NaN
1759641480,124918.9,125110,124900,125066.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122336.7,NaN,NaN,NaN,NaN,NaN
1759641660,125066.5,125092.9,124930.8,125023.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122363.2,NaN,NaN,NaN,NaN,NaN
1759641840,125023.2,125320,125023.2,125242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122364.3,NaN,NaN,NaN,NaN,NaN
1759642020,125242,125373.5,125180.1,125340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122463.5,NaN,NaN,NaN,NaN,NaN
1759642200,125340,125351.4,125240.4,125298.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,122800,NaN,NaN,NaN,NaN,NaN
1759642380,125298.2,125320,125148.4,125202.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759642560,125202.7,125287,125160.4,125170.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759642740,125170.2,125305.3,125156.3,125237.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759642920,125237.2,125264.7,125053.4,125190.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759643100,125190.2,125190.3,124964.3,124984.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759643280,124984.5,125089.2,124984.5,125051.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759643460,125051.2,125089.2,124945.6,124949.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759643640,124949.9,125014.5,124908.1,124920.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759643820,124920.1,125096.4,124920,125094.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759644000,125094.5,125188,125060.2,125105.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759644180,125105.5,125135.3,125076.1,125091.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759644360,125091.5,125104.1,125052.1,125099.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759644540,125099.9,125156.6,125000,125000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759644720,125000,125099.9,124918.2,125016.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759644900,125016.1,125016.2,124927.7,124932.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
1759645080,124932.3,124936.5,124843.5,124887.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125849.7,123305.6,NaN,NaN,NaN,NaN,NaN
